id,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y
374,26,1,3,3,0,66,1,0,1,14,5,451,1,339,3,1,0
375,36,10,2,3,0,483,1,0,1,11,5,179,1,304,2,1,0
376,30,1,3,3,0,10735,0,0,1,20,11,63,1,-1,0,4,0
377,59,5,2,4,0,1729,0,0,1,30,4,119,1,-1,0,4,0
378,39,4,2,2,0,13338,0,0,1,11,8,103,4,-1,0,4,0
379,31,8,2,3,0,-30,1,1,1,17,7,804,2,-1,0,4,0
380,47,1,2,3,0,726,0,0,3,17,6,60,3,-1,0,4,0
381,52,5,2,4,0,809,0,0,1,4,8,121,1,-1,0,4,0
382,48,2,3,2,0,0,0,0,3,18,6,71,1,-1,0,4,0
383,47,4,2,2,0,823,0,0,3,19,6,191,3,-1,0,4,0
384,65,5,1,4,0,90,1,0,1,22,4,416,1,-1,0,4,1
385,43,5,2,4,0,240,1,0,1,16,4,453,1,-1,0,4,1
386,32,2,2,3,0,3228,1,0,1,19,11,198,3,-1,0,4,0
387,45,2,2,3,0,2718,1,0,1,24,7,304,2,-1,0,4,0
388,54,6,2,2,0,2243,0,0,3,12,6,281,1,-1,0,4,0
389,33,10,3,4,0,1257,1,0,1,22,7,66,1,-1,0,4,0
390,30,1,2,3,0,-44,1,0,1,17,7,97,1,-1,0,4,0
391,50,2,1,1,0,2812,1,0,3,20,6,17,37,-1,0,4,0
392,36,5,1,4,0,133,1,0,3,9,5,117,1,-1,0,4,0
393,51,2,2,2,0,40,1,0,1,13,5,79,1,370,1,1,0
394,30,5,3,4,0,376,1,0,1,21,11,710,1,-1,0,4,1
395,40,1,2,3,0,824,1,0,1,17,4,359,1,-1,0,4,0
396,71,6,2,4,0,653,0,0,2,26,2,367,1,-1,0,4,1
397,58,6,2,3,0,25,1,0,3,2,6,132,2,-1,0,4,0
398,26,1,3,3,0,614,0,0,1,27,1,103,1,-1,0,4,0
399,61,6,2,3,0,938,0,0,1,15,7,392,2,183,3,3,1
400,36,2,2,2,0,49,1,0,1,15,5,232,2,365,5,2,0
401,30,8,3,3,0,-100,1,1,1,15,5,292,1,-1,0,4,0
402,34,8,2,3,0,404,1,0,1,9,4,208,12,337,1,1,0
403,49,5,2,4,0,53,0,0,1,12,8,134,6,-1,0,4,0
404,51,10,2,3,0,2242,0,0,1,18,8,498,3,-1,0,4,0
405,51,1,2,3,0,-287,1,0,1,12,5,814,1,-1,0,4,0
406,59,5,2,4,0,2143,1,0,1,28,1,59,1,268,1,1,0
407,43,2,2,2,0,547,0,1,3,9,6,96,6,-1,0,4,0
408,43,1,2,3,0,1807,1,1,3,30,5,711,1,-1,0,4,0
409,40,10,3,3,0,2141,0,0,1,18,11,107,3,-1,0,4,0
410,34,5,2,4,0,3047,0,0,1,30,4,317,1,160,5,2,1
411,50,1,3,3,0,424,1,0,3,12,5,72,2,-1,0,4,0
412,32,5,2,2,0,142,1,0,3,12,5,101,1,-1,0,4,0
413,41,7,2,3,0,1,0,0,1,19,8,55,4,-1,0,4,0
414,56,2,2,3,0,276,0,0,1,5,8,269,1,-1,0,4,0
415,36,10,1,3,0,664,1,1,1,30,7,266,4,-1,0,4,0
416,36,5,2,3,0,2637,0,0,3,4,7,219,1,-1,0,4,0
417,34,10,3,4,0,184,1,0,1,30,7,87,3,-1,0,4,0
418,57,10,2,3,0,1158,0,0,3,17,11,204,2,109,21,2,0
419,50,2,2,2,0,4108,1,0,1,7,8,526,2,-1,0,4,1
420,46,3,2,2,0,829,0,1,2,21,11,81,7,-1,0,4,0
421,60,6,1,2,0,-79,1,1,1,29,1,192,1,-1,0,4,0
422,30,10,2,3,0,24,1,0,1,18,7,112,3,-1,0,4,0
423,31,2,2,2,0,-848,1,0,3,23,5,559,3,-1,0,4,0
424,51,1,2,3,0,21,0,1,1,13,8,157,2,-1,0,4,0
425,44,5,2,4,0,1138,0,0,1,27,8,523,3,-1,0,4,1
426,27,8,3,3,0,4923,1,0,3,19,5,57,7,-1,0,4,0
427,27,2,3,3,0,3792,0,0,1,22,10,504,1,183,2,3,1
428,54,6,2,3,0,529,1,0,3,5,5,1492,1,-1,0,4,0
429,56,8,2,3,0,159,1,0,1,20,4,132,3,-1,0,4,0
430,44,10,1,3,0,1262,1,0,3,26,5,788,11,-1,0,4,1
431,30,10,3,3,0,3927,1,0,1,11,8,247,1,-1,0,4,0
432,37,10,3,3,0,3,1,0,3,29,5,82,1,-1,0,4,0
433,32,8,2,3,0,183,1,0,1,9,2,17,10,-1,0,4,0
434,44,2,2,1,0,1529,1,0,1,30,4,347,1,-1,0,4,1
435,34,1,2,2,0,239,1,0,3,2,6,107,2,-1,0,4,0
436,32,2,3,2,0,3595,1,0,1,21,11,171,2,-1,0,4,0
437,57,6,2,3,0,283,0,0,1,7,8,123,2,-1,0,4,0
438,26,10,3,3,0,3244,0,0,1,28,1,390,1,-1,0,4,0
439,45,2,2,3,0,90,1,0,3,29,5,744,6,-1,0,4,0
440,32,2,2,2,0,131,1,0,3,21,5,212,2,-1,0,4,0
441,51,1,2,3,0,73,0,0,1,21,7,195,1,-1,0,4,0
442,54,6,2,2,0,208,0,0,3,12,5,255,1,-1,0,4,0
443,48,5,1,4,0,1669,1,0,3,3,6,143,1,-1,0,4,0
444,36,2,2,3,0,0,1,0,3,30,5,54,4,-1,0,4,0
445,36,10,1,3,0,556,1,0,1,18,11,154,3,189,1,1,0
446,26,5,3,4,0,2506,0,0,1,28,5,210,2,100,1,3,0
447,34,2,2,3,0,0,1,1,1,12,5,34,2,288,12,1,0
448,25,10,3,4,0,640,1,0,3,13,5,492,2,-1,0,4,0
449,54,10,1,3,0,-291,0,0,1,19,8,99,2,-1,0,4,0
450,34,2,2,1,0,11,1,0,1,8,4,233,1,-1,0,4,0
451,26,8,2,3,0,2063,1,1,1,10,7,221,1,-1,0,4,0
452,29,1,2,3,0,1,1,0,1,15,7,56,3,-1,0,4,0
453,49,11,2,2,0,518,0,0,1,29,1,1917,2,-1,0,4,1
454,37,10,2,3,0,1116,1,0,1,3,2,18,6,201,7,2,0
455,41,10,2,3,0,923,1,0,1,7,7,141,3,-1,0,4,0
456,50,5,2,4,0,2881,0,0,1,5,8,510,2,2,5,2,0
457,36,5,3,4,0,10773,1,0,1,18,5,89,1,-1,0,4,0
458,29,2,3,3,0,1012,1,0,3,23,5,926,1,-1,0,4,0
459,58,4,2,3,0,196,0,1,1,27,5,110,3,-1,0,4,0
460,32,2,3,3,0,8859,1,0,1,20,11,252,1,-1,0,4,0
461,38,1,3,1,0,31,0,0,1,20,4,59,3,-1,0,4,0
462,36,5,2,3,0,1825,1,0,1,14,5,24,1,346,1,1,0
463,55,5,3,3,0,220,1,0,3,6,5,328,2,-1,0,4,0
464,30,1,3,4,0,253,1,0,3,23,5,146,4,-1,0,4,0
465,56,5,2,4,0,16377,0,0,1,13,8,107,8,-1,0,4,0
466,26,5,2,4,0,5,1,0,1,11,5,251,1,304,2,2,0
467,31,5,3,4,0,86,0,0,1,12,8,150,4,-1,0,4,0
468,50,2,1,2,0,149,1,0,3,7,5,74,1,-1,0,4,0
469,35,11,3,3,0,9,1,0,1,13,5,84,2,364,2,1,0
470,41,10,2,3,0,563,1,0,1,13,8,69,4,-1,0,4,0
471,35,2,2,3,0,360,1,0,2,20,4,24,1,152,3,1,0
472,33,4,2,3,0,230,0,1,1,29,8,264,2,-1,0,4,0
473,42,5,3,4,0,100,0,0,1,7,8,64,2,-1,0,4,0
474,32,5,3,4,0,751,1,0,3,8,5,64,1,-1,0,4,0
475,28,8,2,3,0,0,1,0,1,5,5,335,2,281,8,1,0
476,55,2,2,2,0,419,0,0,1,22,8,33,8,-1,0,4,0
477,39,2,2,2,0,34,1,0,3,27,5,114,1,-1,0,4,0
478,31,5,2,4,0,233,1,0,1,14,5,241,2,365,10,1,0
479,35,2,2,3,0,4,0,0,3,9,6,130,2,-1,0,4,0
480,53,4,2,2,1,945,0,0,1,29,1,82,2,-1,0,4,0
481,60,5,2,4,0,0,0,0,1,7,8,401,3,-1,0,4,1
482,32,8,2,3,0,1398,1,1,1,15,5,233,1,-1,0,4,0
483,19,9,3,3,0,1803,0,0,1,10,3,59,1,-1,0,4,0
484,36,10,2,3,0,366,0,1,1,22,8,136,6,-1,0,4,0
485,45,5,2,4,0,-459,0,0,1,21,8,508,6,-1,0,4,0
486,25,8,3,3,0,628,0,0,1,8,7,266,1,-1,0,4,0
487,41,10,2,3,0,2152,0,0,1,30,9,134,1,121,1,2,0
488,40,10,2,3,0,2338,0,0,1,16,10,717,2,-1,0,4,1
489,32,2,3,3,0,127,1,0,1,5,5,195,1,-1,0,4,0
490,32,1,3,3,0,92,1,0,1,18,5,110,1,315,2,1,0
491,52,8,1,2,0,432,1,1,1,6,5,44,4,-1,0,4,0
492,26,9,3,3,0,620,0,0,1,26,8,76,1,96,2,3,0
493,34,1,3,3,0,266,1,0,1,6,4,437,2,-1,0,4,0
494,41,10,1,4,0,2611,1,0,1,1,6,129,1,314,2,1,0
495,55,8,2,3,0,2120,0,0,1,11,8,236,3,-1,0,4,0
496,45,1,2,3,0,248,0,0,1,16,7,212,2,-1,0,4,0
497,48,2,2,2,0,0,0,1,1,5,8,67,1,-1,0,4,0
498,60,10,2,3,0,1139,0,0,1,6,2,67,2,207,2,1,0
499,45,5,1,4,0,0,0,0,3,1,6,5,1,-1,0,4,0
500,32,2,3,3,0,228,0,0,2,5,2,176,1,288,3,1,0
501,56,7,2,3,0,1113,0,0,3,12,6,138,1,-1,0,4,0
502,55,10,2,1,0,4746,1,0,3,23,5,288,3,-1,0,4,0
503,39,5,2,4,0,0,0,0,1,28,8,93,25,-1,0,4,0
504,55,1,2,2,0,319,0,0,1,21,11,124,3,-1,0,4,0
505,34,1,3,3,0,4447,1,0,1,2,6,159,1,84,2,1,0
506,40,5,2,4,0,4539,0,0,1,13,7,256,3,439,1,1,1
507,41,2,2,2,0,1820,1,0,2,21,11,25,3,-1,0,4,0
508,56,3,2,4,0,40,0,1,1,11,7,123,2,-1,0,4,0
509,33,10,2,4,0,-258,0,0,1,8,7,362,1,-1,0,4,0
510,42,4,2,3,0,477,1,1,1,17,11,231,2,-1,0,4,0
511,39,5,3,4,0,0,1,0,1,12,5,561,4,369,3,1,0
512,43,10,2,3,0,7876,1,0,1,11,8,209,2,-1,0,4,0
513,28,10,3,3,0,1241,0,0,1,24,7,343,1,-1,0,4,0
514,37,8,3,3,0,105,0,1,1,21,11,197,2,157,4,1,0
515,30,5,3,4,0,2317,1,0,3,26,5,260,5,-1,0,4,0
516,44,2,2,2,0,1147,1,0,1,12,5,23,1,-1,0,4,0
517,50,10,1,3,0,148,1,0,1,17,4,413,2,-1,0,4,0
518,30,5,3,4,0,4,1,0,1,17,7,284,1,-1,0,4,0
519,36,1,1,2,0,1127,1,0,1,17,4,625,3,-1,0,4,0
520,51,5,2,3,0,441,1,0,1,7,5,189,2,167,2,2,0
521,37,1,2,3,0,68,1,1,1,13,5,151,2,351,1,1,0
522,32,10,3,4,0,550,0,0,1,19,11,337,1,-1,0,4,1
523,79,6,2,3,0,909,0,0,1,25,9,114,1,95,1,2,0
524,56,6,2,2,0,556,1,0,1,28,8,102,4,-1,0,4,0
525,37,5,2,4,0,16,0,0,1,20,8,280,1,-1,0,4,0
526,37,1,2,3,0,-426,1,1,1,31,7,56,30,-1,0,4,0
527,47,2,2,3,0,387,1,0,3,7,5,122,2,-1,0,4,0
528,41,3,2,2,0,406,0,0,3,6,6,272,1,-1,0,4,0
529,48,2,3,2,0,623,1,0,1,2,2,1425,2,-1,0,4,1
530,58,6,1,2,0,593,0,1,3,9,6,204,2,-1,0,4,0
531,47,4,1,2,0,1405,0,0,3,12,6,127,1,-1,0,4,0
532,41,2,2,3,0,523,1,0,1,6,4,232,3,-1,0,4,0
533,51,5,2,4,0,1421,1,0,1,7,7,152,5,-1,0,4,0
534,38,2,2,3,0,-367,1,1,1,12,5,354,1,-1,0,4,0
535,36,1,3,3,0,8,0,0,1,21,8,115,2,-1,0,4,0
536,45,2,2,1,0,-320,1,0,3,28,5,204,3,-1,0,4,0
537,40,2,2,3,0,6767,1,0,1,11,5,431,1,172,2,1,0
538,52,7,2,2,0,314,1,0,1,4,2,131,2,-1,0,4,0
539,37,2,2,3,0,688,1,0,1,9,2,158,2,279,2,1,0
540,36,1,3,3,0,115,0,0,1,2,2,225,1,-1,0,4,0
541,56,6,2,3,0,878,0,0,3,20,6,123,3,-1,0,4,0
542,46,5,3,4,0,334,1,0,2,4,5,36,6,90,2,2,0
543,27,12,3,4,0,6421,0,0,2,28,1,147,4,-1,0,4,0
544,64,6,2,4,0,1644,0,0,2,7,9,569,4,-1,0,4,1
545,41,8,2,2,0,450,1,0,1,17,4,122,1,338,2,1,0
546,34,2,2,3,1,-745,1,1,1,11,7,131,2,-1,0,4,0
547,36,12,3,2,0,3415,0,0,2,10,7,150,10,-1,0,4,0
548,44,10,1,3,0,1196,1,0,3,27,5,202,1,-1,0,4,0
549,38,3,2,4,0,4,1,0,1,16,7,158,1,-1,0,4,0
550,57,6,2,3,0,13834,0,0,1,11,8,107,1,-1,0,4,0
551,72,6,2,1,0,413,0,0,2,7,12,358,6,-1,0,4,0
552,34,12,2,1,0,4535,0,0,1,6,8,54,3,-1,0,4,0
553,32,10,3,4,0,6284,0,0,1,14,8,167,8,-1,0,4,0
554,39,5,2,4,0,-468,1,1,1,8,8,88,2,-1,0,4,0
555,69,6,2,1,0,647,0,0,2,27,3,199,1,-1,0,4,0
556,49,5,2,4,0,-470,1,0,3,12,6,691,1,-1,0,4,0
557,54,2,1,2,0,10374,1,0,1,20,11,283,2,189,2,2,0
558,48,10,2,3,0,335,0,0,3,17,6,214,3,-1,0,4,0
559,35,10,3,3,0,344,0,0,1,27,8,519,16,-1,0,4,1
560,24,2,3,3,0,525,1,0,1,16,4,253,1,332,1,1,0
561,32,10,2,3,0,253,1,0,3,4,6,257,3,-1,0,4,0
562,43,10,3,1,0,572,0,0,1,17,11,80,2,-1,0,4,0
563,54,1,2,2,0,0,1,0,1,30,1,520,3,-1,0,4,0
564,41,2,2,3,0,49,1,0,1,15,5,342,2,-1,0,4,0
565,48,1,3,3,0,0,1,1,1,8,7,72,1,-1,0,4,0
566,40,2,2,2,0,2171,1,0,3,9,5,97,1,-1,0,4,0
567,44,10,2,3,0,533,1,0,1,18,11,127,1,110,2,1,0
568,47,2,2,3,0,235,1,0,1,6,5,121,1,-1,0,4,0
569,55,11,2,2,0,8585,0,0,2,28,1,201,2,-1,0,4,0
570,29,2,2,3,0,321,1,1,1,2,2,102,2,-1,0,4,0
571,37,1,3,3,0,192,1,0,3,23,5,105,2,-1,0,4,0
572,58,7,2,1,0,1187,1,0,1,6,5,228,2,-1,0,4,0
573,41,2,1,3,0,3622,0,0,3,19,6,1135,4,-1,0,4,1
574,49,5,2,4,0,15,0,0,1,30,1,166,3,2,2,2,0
575,38,10,3,3,0,1655,0,0,1,29,7,392,2,-1,0,4,0
576,46,2,2,2,0,684,1,0,3,29,5,414,2,-1,0,4,0
577,55,7,2,3,1,0,0,0,1,26,8,172,5,-1,0,4,0
578,58,6,2,3,0,35,0,0,1,29,7,336,7,-1,0,4,0
579,33,8,2,3,0,478,0,0,1,30,4,475,2,-1,0,4,1
580,43,10,2,3,0,308,1,0,1,3,2,137,3,264,4,2,0
581,44,5,1,4,0,6285,1,0,1,20,11,136,3,125,2,2,0
582,46,10,2,3,0,700,1,1,1,2,2,299,1,-1,0,4,0
583,36,5,2,4,0,2813,1,0,1,7,8,88,3,-1,0,4,0
584,49,11,2,4,0,377,0,0,1,22,5,158,1,59,2,1,0
585,46,10,2,3,0,218,0,0,1,10,7,41,1,-1,0,4,0
586,31,1,2,3,0,8784,1,0,3,21,5,63,2,-1,0,4,0
587,27,1,2,3,0,941,1,0,1,11,7,124,1,-1,0,4,0
588,30,5,3,4,0,44,0,0,1,18,8,82,4,-1,0,4,0
589,34,10,2,3,0,2959,0,0,1,13,8,413,5,-1,0,4,0
590,38,2,2,2,0,489,1,0,1,2,2,218,1,-1,0,4,0
591,49,10,2,4,0,-888,0,1,1,21,7,298,1,-1,0,4,0
592,37,8,2,3,0,1785,1,0,3,26,5,912,4,-1,0,4,0
593,47,5,1,4,0,6333,1,0,2,19,11,498,4,-1,0,4,0
594,26,2,3,3,0,972,1,0,3,20,5,177,10,-1,0,4,0
595,64,6,2,2,0,1977,0,0,1,24,2,160,2,-1,0,4,0
596,38,5,1,4,0,2350,0,0,1,25,8,234,12,-1,0,4,0
597,58,2,2,2,0,128,1,0,2,30,7,49,5,-1,0,4,0
598,36,11,1,4,0,734,0,0,1,19,8,276,2,-1,0,4,0
599,33,10,3,4,0,231,1,0,3,27,5,198,2,-1,0,4,0
600,47,2,2,2,0,273,1,0,1,21,7,91,3,-1,0,4,0
601,54,2,2,2,0,209,0,1,3,17,11,206,1,-1,0,4,0
602,31,1,2,3,0,337,0,0,3,12,5,51,1,-1,0,4,0
603,39,3,1,4,0,208,1,0,1,29,1,81,1,240,2,1,0
604,59,6,2,2,0,-411,0,0,1,29,1,225,1,-1,0,4,0
605,43,2,1,2,0,1260,0,1,3,6,6,17,4,-1,0,4,0
606,30,10,3,3,0,458,0,0,1,20,11,51,7,-1,0,4,0
607,34,2,2,3,0,452,1,0,3,15,5,90,3,-1,0,4,0
608,51,2,2,3,0,814,1,0,1,14,5,17,8,-1,0,4,0
609,37,8,3,4,0,718,0,0,3,17,6,43,1,-1,0,4,0
610,44,2,2,2,0,314,1,0,3,30,5,742,2,-1,0,4,0
611,26,2,3,2,0,-887,1,0,1,18,5,827,2,-1,0,4,1
612,32,8,2,3,0,0,1,0,1,25,7,83,10,-1,0,4,0
613,33,5,1,4,0,802,0,0,1,6,2,401,1,-1,0,4,0
614,40,2,2,2,0,665,1,0,1,5,2,177,3,211,1,3,0
615,31,2,2,3,0,968,0,0,1,17,4,464,1,-1,0,4,0
616,34,2,3,4,0,1011,1,0,3,6,5,136,1,-1,0,4,0
617,37,10,3,3,0,181,0,0,1,5,8,140,1,-1,0,4,0
618,54,6,2,3,0,1154,1,0,2,3,2,125,3,-1,0,4,0
619,36,3,2,3,0,215,1,1,1,18,11,309,1,-1,0,4,0
620,26,10,3,3,0,223,0,1,1,21,7,1002,3,-1,0,4,1
621,26,2,1,3,0,241,1,0,3,16,5,136,1,-1,0,4,0
622,31,8,2,3,0,272,1,0,3,13,5,133,12,-1,0,4,0
623,60,6,1,4,0,-134,0,0,1,12,5,243,1,271,4,1,0
624,41,3,2,4,0,221,1,0,3,14,5,57,2,-1,0,4,0
625,30,1,3,4,0,8,0,1,1,30,7,76,2,150,1,1,0
626,54,5,1,4,0,496,0,0,1,13,1,452,3,-1,0,4,1
627,34,5,2,4,0,527,0,0,1,4,11,272,1,-1,0,4,0
628,29,10,3,4,0,218,1,0,1,12,4,169,1,-1,0,4,0
629,32,10,2,3,0,84,0,1,1,29,7,403,3,-1,0,4,0
630,48,8,2,3,0,2409,1,0,1,24,7,533,2,-1,0,4,0
631,50,10,1,4,0,-1455,1,1,1,6,2,119,1,-1,0,4,0
632,31,5,2,4,0,1230,1,0,3,27,5,290,4,-1,0,4,0
633,32,5,3,4,0,4291,0,0,1,7,8,1321,9,-1,0,4,1
634,73,6,2,2,0,1388,0,0,2,11,1,767,2,83,1,3,1
635,57,10,2,3,0,1078,1,0,3,5,5,10,4,-1,0,4,0
636,34,10,2,3,0,-56,1,0,1,13,5,197,2,-1,0,4,0
637,49,2,2,3,0,1854,1,0,3,19,5,173,5,-1,0,4,0
638,37,7,3,4,0,1549,0,0,3,6,6,48,2,-1,0,4,0
639,32,5,2,4,0,-360,1,0,1,21,7,176,4,-1,0,4,0
640,27,5,2,4,0,2729,1,0,1,24,7,218,2,-1,0,4,0
641,78,6,1,3,0,631,0,0,2,11,8,95,1,-1,0,4,0
642,28,4,3,2,0,332,0,0,1,7,7,385,1,-1,0,4,0
643,49,10,2,2,0,230,1,0,3,8,5,96,1,-1,0,4,0
644,31,2,2,3,0,297,1,0,3,12,5,480,1,-1,0,4,0
645,49,1,2,3,0,1697,1,0,1,19,11,236,1,-1,0,4,0
646,25,9,3,1,0,10788,0,0,1,23,12,102,2,210,2,2,0
647,41,10,3,4,0,145,0,0,1,22,7,1833,2,-1,0,4,1
648,41,8,2,3,0,1445,0,0,1,21,11,104,3,-1,0,4,0
649,31,10,2,3,0,1263,1,0,1,20,11,364,1,-1,0,4,0
650,43,2,2,3,0,184,0,1,1,16,7,1019,11,-1,0,4,1
651,43,5,2,3,0,-213,0,1,2,7,7,543,2,-1,0,4,0
652,42,2,3,2,0,177,1,0,1,14,5,174,2,-1,0,4,0
653,32,9,2,3,0,833,1,0,2,2,11,227,5,164,3,2,0
654,38,5,2,4,0,106,0,0,1,2,2,124,1,-1,0,4,0
655,31,2,3,4,0,328,1,0,1,20,11,89,1,-1,0,4,0
656,27,1,3,3,0,-541,1,1,3,13,5,153,1,-1,0,4,0
657,28,1,2,4,0,174,1,1,1,11,2,56,1,184,2,1,0
658,59,2,2,3,0,1407,1,0,3,9,5,232,1,-1,0,4,0
659,50,5,1,4,0,83,1,0,1,21,8,40,2,-1,0,4,0
660,30,1,3,3,1,-35,1,0,3,14,5,1204,4,-1,0,4,0
661,56,6,2,3,0,393,0,1,1,26,7,183,1,221,2,1,1
662,26,11,3,3,0,340,0,0,1,28,1,128,1,-1,0,4,0
663,57,2,2,2,0,249,1,0,3,5,5,164,1,-1,0,4,0
664,32,8,2,2,0,197,1,0,1,29,7,313,6,-1,0,4,0
665,49,10,2,3,1,410,0,0,1,27,8,117,7,-1,0,4,0
666,40,2,1,2,0,71,1,0,1,8,5,225,1,-1,0,4,0
667,55,5,2,1,0,3122,0,0,1,8,7,349,1,-1,0,4,1
668,54,6,2,2,0,1156,0,0,3,16,6,64,2,-1,0,4,0
669,29,5,3,4,0,-233,1,0,3,19,5,329,1,-1,0,4,0
670,42,1,2,3,0,534,1,0,3,16,5,139,2,-1,0,4,0
671,26,12,3,3,0,3247,0,0,2,6,2,341,3,-1,0,4,0
672,47,1,2,3,0,452,0,0,1,15,5,113,4,-1,0,4,0
673,38,2,2,2,0,580,1,0,3,30,5,572,6,-1,0,4,0
674,32,8,1,3,0,454,1,0,1,18,7,978,1,-1,0,4,1
675,36,5,3,4,0,317,0,0,3,16,6,348,1,-1,0,4,0
676,32,10,3,3,0,471,1,0,3,3,6,379,2,-1,0,4,0
677,36,5,2,4,0,612,0,0,1,25,7,153,2,-1,0,4,0
678,34,1,2,3,0,4902,1,0,1,6,5,59,1,167,1,1,0
679,45,7,2,4,0,510,0,0,3,6,6,639,2,-1,0,4,0
680,29,1,3,4,0,14,0,0,1,12,1,106,1,105,2,1,0
681,25,5,3,4,0,1348,1,0,3,8,5,109,1,-1,0,4,0
682,40,5,2,3,0,408,1,0,1,8,5,80,1,322,4,1,0
683,27,11,3,3,0,92,1,0,1,30,1,274,4,-1,0,4,0
684,51,2,1,1,0,10287,1,0,3,29,5,117,1,-1,0,4,0
685,52,10,2,3,0,371,1,1,1,21,4,224,2,182,1,3,1
686,59,2,2,3,0,681,1,0,2,14,4,427,2,-1,0,4,0
687,58,2,2,2,0,1406,1,0,3,14,5,252,3,-1,0,4,0
688,51,4,2,2,0,2499,0,0,3,12,6,309,5,-1,0,4,0
689,44,5,3,4,0,0,0,1,1,14,7,289,3,-1,0,4,0
690,36,1,2,3,0,68,1,1,3,27,5,157,1,-1,0,4,0
691,66,4,2,2,0,1230,0,0,1,16,6,288,6,181,3,3,1
692,33,8,3,3,0,1646,1,0,2,7,5,317,2,-1,0,4,0
693,29,2,2,3,0,577,1,0,2,17,4,501,3,331,10,2,0
694,45,2,2,3,0,640,1,0,1,5,5,214,1,1,1,3,0
695,34,5,2,3,0,-285,1,0,1,15,5,192,1,276,3,1,0
696,32,8,3,1,0,2378,0,0,1,17,11,1132,2,-1,0,4,1
697,58,1,2,1,0,4318,0,0,3,5,6,307,2,-1,0,4,0
698,33,5,3,4,0,191,0,1,2,9,7,25,1,-1,0,4,0
699,54,10,2,4,0,98,0,0,1,8,8,420,4,-1,0,4,0
700,34,1,2,3,0,1655,1,0,1,28,7,49,2,-1,0,4,0
701,37,4,2,3,0,12939,1,1,1,3,2,77,3,202,9,1,0
702,52,4,2,2,0,3283,0,0,3,11,6,553,1,-1,0,4,0
703,26,2,2,2,0,-219,1,1,3,15,5,311,5,-1,0,4,0
704,34,1,3,3,0,607,0,0,1,26,4,449,1,326,3,2,0
705,62,2,2,3,0,272,0,0,1,11,8,146,1,286,2,1,1
706,30,1,2,3,0,8781,1,0,1,18,11,898,1,-1,0,4,1
707,33,5,2,4,0,3090,1,0,3,21,5,162,1,-1,0,4,0
708,33,10,2,3,0,2376,0,0,1,7,8,278,3,-1,0,4,0
709,52,5,3,4,0,1727,0,0,1,21,11,337,1,-1,0,4,0
710,57,5,2,4,0,0,1,1,3,20,5,107,2,-1,0,4,0
711,50,2,2,3,0,325,1,0,1,17,4,150,1,-1,0,4,0
712,27,5,3,4,0,498,1,0,1,12,5,191,1,369,3,1,0
713,30,2,2,3,0,173,1,0,3,13,5,217,1,-1,0,4,0
714,52,2,2,3,0,782,1,0,3,5,5,93,3,-1,0,4,0
715,35,10,3,1,0,726,1,0,1,5,5,163,1,-1,0,4,0
716,25,7,3,1,0,1179,0,0,1,18,2,150,2,185,3,1,0
717,42,3,1,4,0,367,1,0,1,10,7,563,1,-1,0,4,0
718,43,1,2,3,0,24,1,0,1,7,5,183,4,357,2,2,0
719,31,7,3,4,0,17924,1,0,1,14,5,745,1,174,3,1,1
720,36,3,2,4,0,84,0,1,1,15,7,306,14,-1,0,4,0
721,27,2,3,3,0,23,0,0,1,26,2,590,2,-1,0,4,0
722,53,7,2,4,0,837,0,0,1,27,8,160,4,-1,0,4,0
723,39,4,2,3,0,1444,0,0,2,25,7,362,8,-1,0,4,1
724,22,9,3,3,0,2589,1,0,1,15,5,239,1,352,1,2,0
725,53,4,3,2,0,80,0,0,1,5,2,230,2,-1,0,4,0
726,26,10,3,3,0,1275,1,0,3,20,6,18,9,-1,0,4,0
727,54,2,2,3,0,175,1,0,1,3,2,94,4,271,4,1,0
728,64,5,2,4,0,3951,0,0,1,28,1,134,1,91,1,3,1
729,38,10,3,4,0,378,1,0,2,21,7,184,21,-1,0,4,0
730,24,9,3,3,0,493,1,0,1,13,5,85,4,358,1,2,0
731,50,3,2,4,0,-168,1,0,1,23,7,1327,2,-1,0,4,1
732,46,12,2,2,0,285,0,0,3,11,6,215,2,-1,0,4,0
733,39,1,3,3,0,2040,1,0,3,2,6,145,2,-1,0,4,0
734,36,8,2,3,0,3740,1,0,1,7,4,254,1,-1,0,4,0
735,40,5,3,3,0,269,0,0,3,5,6,128,1,-1,0,4,0
736,54,3,2,4,0,651,1,1,1,22,7,121,2,-1,0,4,0
737,45,1,3,3,0,597,0,1,2,17,11,73,1,-1,0,4,0
738,25,9,3,3,0,14657,1,0,1,12,5,194,3,-1,0,4,0
739,46,5,2,3,0,4105,1,0,1,15,4,115,3,258,2,1,0
740,43,1,2,2,0,314,1,1,3,26,5,134,1,-1,0,4,0
741,32,7,2,3,0,329,1,0,2,15,5,166,4,-1,0,4,0
742,45,10,2,3,0,2403,0,0,1,21,11,207,1,-1,0,4,0
743,49,10,3,1,0,443,0,0,3,20,6,25,11,-1,0,4,0
744,25,2,3,3,0,0,0,0,1,23,4,163,1,-1,0,4,1
745,50,5,2,4,0,1477,1,0,1,18,11,283,2,-1,0,4,0
746,31,5,2,4,0,-513,0,1,1,7,7,124,1,-1,0,4,0
747,30,10,1,3,0,2262,1,0,3,28,5,102,2,-1,0,4,0
